Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Date,Time,is_day,GHI
2019,9,23,11,0,28.6,145,850,841,1,18.7,145,850,0,0.28,54.96,35.03,0.17,1014,2.1,348,5.1,9/23/2019,11:00:00,1,841
2019,9,23,11,30,28.4,142,836,794,1,18.7,142,836,0,0.28,55.6,38.79,0.17,1014,2.1,348,5.2,9/23/2019,11:30:00,1,794
2019,9,23,12,0,28.1,150,792,726,2,18.7,333,273,0,0.28,56.6,43.38,0.17,1014,2,348,5.4,9/23/2019,12:00:00,1,531
2019,9,23,12,30,27.7,144,762,648,2,18.7,307,143,0,0.28,57.93,48.57,0.17,1014,2,349,5.4,9/23/2019,12:30:00,1,401
2019,9,23,13,0,27.4,130,737,561,2,18.7,262,126,0,0.28,59.15,54.17,0.17,1014,2,349,5.4,9/23/2019,13:00:00,1,336
2019,9,23,13,30,26.8,120,687,463,2,18.7,214,181,0,0.28,61.26,60.07,0.17,1014,1.9,350,5.3,9/23/2019,13:30:00,1,305
2019,9,23,14,0,26.3,104,626,358,2,18.8,163,70,0,0.281,63.39,66.17,0.17,1014,1.9,351,5.2,9/23/2019,14:00:00,1,191
2019,9,23,14,30,25.8,88,526,247,2,18.8,91,0,0,0.281,65.29,72.41,0.17,1014,1.9,351,4.9,9/23/2019,14:30:00,1,91
2019,9,23,15,0,25.2,65,389,142,0,18.8,65,389,0,0.281,67.89,78.72,0.17,1014,1.8,352,4.7,9/23/2019,15:00:00,1,142
2019,9,23,15,30,24.7,34,164,48,0,18.8,34,164,0,0.281,69.93,85.04,0.17,1014,1.8,352,4.3,9/23/2019,15:30:00,1,48
2019,9,23,16,0,24.2,0,0,0,0,18.9,0,0,0,0.281,72.38,91.61,0.17,1014,1.8,351,3.9,9/23/2019,16:00:00,0,0
2019,9,23,16,30,24,0,0,0,0,18.9,0,0,0,0.281,73.26,98.03,0.17,1014,1.7,351,3.6,9/23/2019,16:30:00,0,0
2019,9,23,17,0,23.7,0,0,0,0,18.9,0,0,0,0.281,74.73,104.41,0.17,1015,1.7,351,3.3,9/23/2019,17:00:00,0,0
2019,9,23,17,30,23.5,0,0,0,0,18.9,0,0,0,0.281,75.63,110.71,0.17,1015,1.7,350,3,9/23/2019,17:30:00,0,0
2019,9,23,18,0,23.2,0,0,0,0,18.9,0,0,0,0.281,76.75,116.91,0.17,1015,1.6,350,2.8,9/23/2019,18:00:00,0,0
2019,9,23,18,30,23,0,0,0,0,18.9,0,0,0,0.281,77.68,122.94,0.17,1015,1.6,349,2.6,9/23/2019,18:30:00,0,0
2019,9,23,19,0,22.8,0,0,0,0,18.8,0,0,0,0.28,78.07,128.72,0.17,1015,1.6,348,2.4,9/23/2019,19:00:00,0,0
2019,9,23,19,30,22.6,0,0,0,0,18.8,0,0,0,0.28,79.02,134.16,0.17,1015,1.6,347,2.3,9/23/2019,19:30:00,0,0
2019,9,23,20,0,22.4,0,0,0,0,18.6,0,0,0,0.28,79.24,139.11,0.17,1015,1.5,346,2.2,9/23/2019,20:00:00,0,0
2019,9,23,20,30,22.3,0,0,0,0,18.6,0,0,0,0.28,79.72,143.36,0.17,1015,1.5,345,2.1,9/23/2019,20:30:00,0,0
2019,9,23,21,0,22.1,0,0,0,0,18.5,0,0,0,0.279,80.03,146.62,0.17,1015,1.5,344,2,9/23/2019,21:00:00,0,0
2019,9,23,21,30,22,0,0,0,0,18.5,0,0,0,0.279,80.52,148.59,0.17,1015,1.5,344,2,9/23/2019,21:30:00,0,0
2019,9,23,22,0,21.9,0,0,0,0,18.4,0,0,0,0.278,80.42,149.01,0.17,1014,1.5,344,2,9/23/2019,22:00:00,0,0
2019,9,23,22,30,21.8,0,0,0,0,18.4,0,0,0,0.278,80.91,147.83,0.17,1014,1.4,344,2,9/23/2019,22:30:00,0,0
2019,9,23,23,0,21.7,0,0,0,0,18.3,0,0,0,0.277,80.88,145.21,0.17,1014,1.4,344,1.9,9/23/2019,23:00:00,0,0
2019,9,23,23,30,21.7,0,0,0,0,18.3,0,0,0,0.277,80.88,141.44,0.17,1014,1.4,344,1.9,9/23/2019,23:30:00,0,0
2019,9,24,0,0,21.5,0,0,0,0,18.2,0,0,0,0.277,81.37,136.83,0.17,1014,1.4,345,1.9,9/24/2019,0:00:00,0,0
2019,9,24,0,30,21.5,0,0,0,0,18.2,0,0,0,0.276,81.37,131.62,0.17,1014,1.4,347,1.9,9/24/2019,0:30:00,0,0
2019,9,24,1,0,21.4,0,0,0,0,18.1,0,0,0,0.276,81.49,126,0.17,1014,1.4,348,1.9,9/24/2019,1:00:00,0,0
2019,9,24,1,30,21.3,0,0,0,0,18.1,0,0,0,0.276,81.99,120.1,0.17,1014,1.4,349,1.8,9/24/2019,1:30:00,0,0
2019,9,24,2,0,21.3,0,0,0,0,18,0,0,0,0.276,81.66,113.98,0.17,1014,1.4,350,1.8,9/24/2019,2:00:00,0,0
2019,9,24,2,30,21.2,0,0,0,0,18,0,0,0,0.276,82.16,107.74,0.17,1014,1.4,351,1.8,9/24/2019,2:30:00,0,0
2019,9,24,3,0,21.2,0,0,0,0,18,0,0,0,0.276,81.96,101.4,0.17,1014,1.4,351,1.8,9/24/2019,3:00:00,0,0
2019,9,24,3,30,21.5,0,0,0,0,18,0,0,0,0.275,80.47,95,0.17,1014,1.4,351,1.7,9/24/2019,3:30:00,0,0
2019,9,24,4,0,21.9,14,66,16,0,18,14,66,0,0.275,78.35,88.28,0.17,1014,1.4,351,1.7,9/24/2019,4:00:00,1,16
2019,9,24,4,30,22.9,45,358,95,0,18,45,358,0,0.275,73.75,82.08,0.17,1014,1.4,353,2,9/24/2019,4:30:00,1,95
2019,9,24,5,0,23.9,65,552,201,0,17.8,65,552,0,0.275,68.65,75.76,0.17,1015,1.4,354,2.3,9/24/2019,5:00:00,1,201
2019,9,24,5,30,24.4,80,668,314,0,17.8,80,668,0,0.276,66.63,69.49,0.17,1015,1.4,355,2.2,9/24/2019,5:30:00,1,314
2019,9,24,6,0,25,87,755,426,0,17.3,87,755,0,0.276,62.26,63.33,0.17,1015,1.4,355,2.1,9/24/2019,6:00:00,1,426
2019,9,24,6,30,25.6,95,809,532,0,17.3,95,809,0,0.276,60.09,57.34,0.17,1015,1.4,352,2,9/24/2019,6:30:00,1,532
2019,9,24,7,0,26.2,99,856,630,0,16.7,99,856,0,0.277,55.73,51.6,0.17,1015,1.4,348,2,9/24/2019,7:00:00,1,630
2019,9,24,7,30,26.8,104,884,715,0,16.7,104,884,0,0.277,53.8,46.2,0.17,1015,1.4,342,2.1,9/24/2019,7:30:00,1,715
2019,9,24,8,0,27.4,104,907,785,1,16.1,104,907,0,0.277,50.26,41.31,0.17,1014,1.5,336,2.2,9/24/2019,8:00:00,1,785
2019,9,24,8,30,27.8,107,921,842,0,16.1,107,921,0,0.278,49.1,37.13,0.17,1014,1.5,333,2.4,9/24/2019,8:30:00,1,842
2019,9,24,9,0,28.2,116,919,878,1,15.7,116,919,0,0.278,46.65,33.94,0.17,1014,1.5,330,2.6,9/24/2019,9:00:00,1,878
2019,9,24,9,30,28.4,117,925,901,1,15.7,117,925,0,0.278,46.11,32.03,0.17,1014,1.5,330,2.9,9/24/2019,9:30:00,1,901
2019,9,24,10,0,28.6,112,934,907,1,15.4,112,934,0,0.279,44.69,31.64,0.17,1013,1.5,330,3.1,9/24/2019,10:00:00,1,907
2019,9,24,10,30,28.7,111,931,893,1,15.4,111,931,0,0.279,44.43,32.82,0.17,1013,1.5,330,3.3,9/24/2019,10:30:00,1,893
2019,9,24,11,0,28.8,107,932,866,0,15.1,107,932,0,0.279,43.43,35.42,0.17,1013,1.4,331,3.6,9/24/2019,11:00:00,1,866
2019,9,24,11,30,28.7,104,920,818,1,15.1,104,920,0,0.279,43.64,39.16,0.17,1012,1.4,332,3.7,9/24/2019,11:30:00,1,818
2019,9,24,12,0,28.6,103,899,753,0,15,103,899,0,0.279,43.51,43.73,0.17,1012,1.4,334,3.9,9/24/2019,12:00:00,1,753
2019,9,24,12,30,28.3,99,875,674,0,15,99,875,0,0.28,44.27,48.9,0.17,1012,1.4,335,4,9/24/2019,12:30:00,1,674
2019,9,24,13,0,28,92,846,583,0,15.1,92,846,0,0.28,45.48,54.49,0.17,1012,1.4,337,4.2,9/24/2019,13:00:00,1,583
2019,9,24,13,30,27.4,85,802,482,0,15.1,85,802,0,0.28,47.1,60.37,0.17,1012,1.4,339,4.2,9/24/2019,13:30:00,1,482
2019,9,24,14,0,26.9,77,740,372,0,15.5,77,740,0,0.28,49.69,66.46,0.17,1012,1.4,341,4.3,9/24/2019,14:00:00,1,372
2019,9,24,14,30,26.2,66,650,259,1,15.5,66,650,0,0.281,51.77,72.69,0.17,1012,1.4,342,4.2,9/24/2019,14:30:00,1,259
2019,9,24,15,0,25.4,51,508,148,0,16.2,51,508,0,0.281,56.93,79,0.17,1012,1.4,344,4.1,9/24/2019,15:00:00,1,148
2019,9,24,15,30,24.8,28,269,50,0,16.2,28,269,0,0.281,58.99,85.31,0.17,1012,1.5,345,3.7,9/24/2019,15:30:00,1,50
2019,9,24,16,0,24.1,0,0,0,0,17.2,0,0,0,0.282,65.32,91.89,0.17,1012,1.5,347,3.3,9/24/2019,16:00:00,0,0
2019,9,24,16,30,23.7,0,0,0,0,17.2,0,0,0,0.282,66.91,98.31,0.17,1012,1.5,350,3,9/24/2019,16:30:00,0,0
2019,9,24,17,0,23.4,0,0,0,0,17.9,0,0,0,0.282,71.05,104.69,0.17,1012,1.5,352,2.7,9/24/2019,17:00:00,0,0
2019,9,24,17,30,23.1,0,0,0,0,17.9,0,0,0,0.282,72.34,111,0.17,1012,1.5,355,2.4,9/24/2019,17:30:00,0,0
2019,9,24,18,0,22.9,0,0,0,0,18.2,0,0,1,0.282,74.88,117.2,0.17,1013,1.6,358,2,9/24/2019,18:00:00,0,0
2019,9,24,18,30,22.7,0,0,0,0,18.2,0,0,1,0.282,75.79,123.24,0.17,1013,1.6,181,1.7,9/24/2019,18:30:00,0,0
2019,9,24,19,0,22.5,0,0,0,0,18.3,0,0,0,0.282,77.35,129.04,0.17,1013,1.6,4,1.5,9/24/2019,19:00:00,0,0
2019,9,24,19,30,22.4,0,0,0,0,18.3,0,0,0,0.282,77.74,134.5,0.17,1012,1.7,6,1.3,9/24/2019,19:30:00,0,0
2019,9,24,20,0,22.4,0,0,0,0,18.4,0,0,0,0.281,77.91,139.47,0.17,1012,1.7,8,1.2,9/24/2019,20:00:00,0,0
2019,9,24,20,30,22.3,0,0,0,0,18.4,0,0,0,0.281,78.38,143.74,0.17,1012,1.7,11,1,9/24/2019,20:30:00,0,0
2019,9,24,21,0,22.3,0,0,0,0,18.3,0,0,0,0.281,78.05,147.02,0.17,1012,1.7,14,0.9,9/24/2019,21:00:00,0,0
2019,9,24,21,30,22.4,0,0,0,0,18.3,0,0,0,0.281,77.58,148.99,0.17,1012,1.8,22,0.7,9/24/2019,21:30:00,0,0
2019,9,24,22,0,22.4,0,0,0,0,18.2,0,0,0,0.281,77.13,149.4,0.17,1012,1.8,29,0.5,9/24/2019,22:00:00,0,0
2019,9,24,22,30,22.3,0,0,0,0,18.2,0,0,0,0.281,77.6,148.18,0.17,1012,1.8,67,0.4,9/24/2019,22:30:00,0,0
2019,9,24,23,0,22.3,0,0,0,0,18.2,0,0,0,0.28,77.65,145.52,0.17,1012,1.8,105,0.4,9/24/2019,23:00:00,0,0
2019,9,24,23,30,22.3,0,0,0,0,18.2,0,0,0,0.28,77.65,141.71,0.17,1012,1.8,105,0.4,9/24/2019,23:30:00,0,0
2019,9,25,0,0,21.9,0,0,0,0,18.3,0,0,0,0.28,80.04,137.06,0.18,1011,1.9,163,0.8,9/25/2019,0:00:00,0,0
2019,9,25,0,30,21.7,0,0,0,0,18.3,0,0,0,0.28,81.02,131.83,0.18,1011,1.9,171,1,9/25/2019,0:30:00,0,0
2019,9,25,1,0,21.5,0,0,0,0,18.4,0,0,0,0.28,82.72,126.18,0.18,1011,1.9,179,1.2,9/25/2019,1:00:00,0,0
2019,9,25,1,30,21.2,0,0,0,0,18.4,0,0,0,0.28,84.25,120.26,0.18,1011,1.9,185,1.4,9/25/2019,1:30:00,0,0
2019,9,25,2,0,20.9,0,0,0,0,18.6,0,0,0,0.28,86.43,114.13,0.18,1011,2,190,1.5,9/25/2019,2:00:00,0,0
2019,9,25,2,30,20.7,0,0,0,0,18.5,0,0,0,0.28,87.5,107.87,0.18,1011,2,196,1.6,9/25/2019,2:30:00,0,0
2019,9,25,3,0,20.5,0,0,0,0,18.6,0,0,0,0.281,89.05,101.53,0.18,1011,2,201,1.6,9/25/2019,3:00:00,0,0
2019,9,25,3,30,20.7,0,0,0,0,18.6,0,0,0,0.28,87.97,95.13,0.18,1011,2.1,206,1.7,9/25/2019,3:30:00,0,0
2019,9,25,4,0,20.9,12,44,13,0,18.7,12,44,0,0.28,87.33,88.39,0.18,1012,2.1,211,1.7,9/25/2019,4:00:00,1,13
2019,9,25,4,30,21.7,46,301,87,0,18.7,46,301,0,0.28,83.17,82.21,0.18,1012,2.1,214,2,9/25/2019,4:30:00,1,87
2019,9,25,5,0,22.6,71,475,187,0,18.6,71,475,0,0.28,78.28,75.9,0.18,1012,2.2,218,2.3,9/25/2019,5:00:00,1,187
2019,9,25,5,30,23.4,88,595,296,0,18.6,88,595,0,0.28,74.59,69.64,0.18,1012,2.2,222,2.3,9/25/2019,5:30:00,1,296
2019,9,25,6,0,24.2,104,667,402,0,18.1,104,667,0,0.279,68.78,63.49,0.18,1012,2.3,226,2.2,9/25/2019,6:00:00,1,402
2019,9,25,6,30,25,114,727,504,0,18.1,114,727,0,0.279,65.58,57.52,0.18,1012,2.3,233,2.2,9/25/2019,6:30:00,1,504
2019,9,25,7,0,25.9,127,757,595,0,17.4,127,757,0,0.279,59.35,51.79,0.18,1012,2.4,239,2.2,9/25/2019,7:00:00,1,595
2019,9,25,7,30,26.7,134,790,678,1,17.4,134,790,0,0.278,56.63,46.43,0.18,1012,2.4,248,2.2,9/25/2019,7:30:00,1,678
2019,9,25,8,0,27.6,145,800,743,1,16.5,145,800,0,0.278,50.9,41.57,0.18,1012,2.5,257,2.3,9/25/2019,8:00:00,1,743
2019,9,25,8,30,28.3,149,817,798,2,16.5,373,278,3,0.278,48.87,37.43,0.18,1012,2.5,264,2.4,9/25/2019,8:30:00,1,594
2019,9,25,9,0,29,178,785,827,2,15.7,390,289,3,0.278,44.59,34.27,0.18,1012,2.5,272,2.4,9/25/2019,9:00:00,1,629
2019,9,25,9,30,29.5,180,790,847,1,15.7,180,790,0,0.277,43.29,32.4,0.18,1011,2.6,278,2.4,9/25/2019,9:30:00,1,847
2019,9,25,10,0,30,184,784,849,2,15.5,392,331,0,0.277,41.49,32.03,0.18,1011,2.6,284,2.4,9/25/2019,10:00:00,1,672
2019,9,25,10,30,30.3,183,780,836,2,15.5,382,342,0,0.277,40.78,33.22,0.18,1011,2.6,288,2.4,9/25/2019,10:30:00,1,668
2019,9,25,11,0,30.7,184,765,804,1,15.5,184,765,0,0.276,39.91,35.81,0.18,1010,2.6,293,2.5,9/25/2019,11:00:00,1,804
2019,9,25,11,30,30.8,179,748,757,0,15.5,179,748,0,0.276,39.69,39.53,0.18,1010,2.6,296,2.5,9/25/2019,11:30:00,1,757
2019,9,25,12,0,30.9,179,711,690,0,15.6,179,711,0,0.275,39.54,44.08,0.18,1010,2.7,299,2.5,9/25/2019,12:00:00,1,690
2019,9,25,12,30,30.8,171,678,614,0,15.6,171,678,0,0.275,39.77,49.23,0.18,1010,2.7,303,2.4,9/25/2019,12:30:00,1,614
2019,9,25,13,0,30.7,156,643,527,0,15.7,156,643,0,0.275,40.33,54.81,0.18,1010,2.7,306,2.4,9/25/2019,13:00:00,1,527
2019,9,25,13,30,30.4,143,585,430,0,15.7,143,585,0,0.274,41.03,60.68,0.18,1010,2.7,309,2.2,9/25/2019,13:30:00,1,430
2019,9,25,14,0,30.1,123,517,327,0,15.8,123,517,0,0.274,42.09,66.76,0.18,1010,2.8,313,2.1,9/25/2019,14:00:00,1,327
2019,9,25,14,30,29.5,101,407,221,0,15.8,101,407,0,0.273,43.57,72.98,0.18,1010,2.8,324,1.7,9/25/2019,14:30:00,1,221
2019,9,25,15,0,28.8,71,261,120,0,16,71,261,0,0.273,45.99,79.28,0.18,1010,2.8,334,1.4,9/25/2019,15:00:00,1,120
2019,9,25,15,30,27.9,30,66,36,0,16,30,66,0,0.273,48.45,85.58,0.18,1010,2.7,169,1.4,9/25/2019,15:30:00,1,36
2019,9,25,16,0,26.9,0,0,0,0,16.4,0,0,0,0.273,52.51,92.17,0.18,1010,2.7,4,1.5,9/25/2019,16:00:00,0,0
2019,9,25,16,30,26.6,0,0,0,0,16.4,0,0,0,0.273,53.45,98.58,0.18,1010,2.7,11,1.6,9/25/2019,16:30:00,0,0
2019,9,25,17,0,26.2,0,0,0,0,17.2,0,0,0,0.273,57.54,104.97,0.18,1011,2.7,19,1.8,9/25/2019,17:00:00,0,0
2019,9,25,17,30,25.9,0,0,0,0,17.2,0,0,0,0.273,58.56,111.29,0.18,1011,2.7,23,1.9,9/25/2019,17:30:00,0,0
2019,9,25,18,0,25.6,0,0,0,0,18,0,0,0,0.273,62.68,117.5,0.18,1011,2.7,27,1.9,9/25/2019,18:00:00,0,0
2019,9,25,18,30,25.3,0,0,0,0,18,0,0,1,0.272,63.8,123.55,0.18,1011,2.7,30,1.9,9/25/2019,18:30:00,0,0
2019,9,25,19,0,25,0,0,0,0,18.6,0,0,0,0.272,67.56,129.37,0.18,1012,2.7,33,1.8,9/25/2019,19:00:00,0,0
2019,9,25,19,30,24.7,0,0,0,0,18.6,0,0,0,0.272,68.78,134.84,0.18,1012,2.7,36,1.7,9/25/2019,19:30:00,0,0
2019,9,25,20,0,24.4,0,0,0,0,18.8,0,0,0,0.272,71.18,139.83,0.18,1012,2.7,40,1.5,9/25/2019,20:00:00,0,0
2019,9,25,20,30,24.2,0,0,0,0,18.8,0,0,0,0.272,72.03,144.12,0.18,1012,2.7,44,1.4,9/25/2019,20:30:00,0,0
2019,9,25,21,0,24,0,0,0,0,18.9,0,0,0,0.272,72.98,147.41,0.18,1012,2.7,47,1.3,9/25/2019,21:00:00,0,0
2019,9,25,21,30,23.9,0,0,0,0,18.9,0,0,0,0.272,73.41,149.39,0.18,1012,2.7,51,1.2,9/25/2019,21:30:00,0,0
2019,9,25,22,0,23.8,0,0,0,0,18.9,0,0,0,0.272,73.86,149.78,0.18,1012,2.7,54,1,9/25/2019,22:00:00,0,0
2019,9,25,22,30,23.7,0,0,0,0,18.9,0,0,1,0.272,74.3,148.54,0.18,1012,2.7,55,0.9,9/25/2019,22:30:00,0,0
2019,9,25,23,0,23.7,0,0,0,0,18.8,0,0,0,0.272,74.2,145.83,0.18,1012,2.7,57,0.8,9/25/2019,23:00:00,0,0
2019,9,25,23,30,23.7,0,0,0,0,18.8,0,0,0,0.272,74.2,141.98,0.18,1012,2.7,57,0.8,9/25/2019,23:30:00,0,0
2019,9,26,0,0,23.6,0,0,0,0,18.8,0,0,0,0.272,74.52,137.3,0.17,1012,2.7,51,0.7,9/26/2019,0:00:00,0,0
2019,9,26,0,30,23.6,0,0,0,0,18.8,0,0,0,0.272,74.52,132.03,0.17,1012,2.7,43,0.7,9/26/2019,0:30:00,0,0
2019,9,26,1,0,23.6,0,0,0,0,18.8,0,0,0,0.273,74.64,126.36,0.17,1012,2.7,35,0.7,9/26/2019,1:00:00,0,0
2019,9,26,1,30,23.5,0,0,0,0,18.8,0,0,0,0.273,75.09,120.42,0.17,1012,2.7,27,0.7,9/26/2019,1:30:00,0,0
2019,9,26,2,0,23.5,0,0,0,0,19,0,0,0,0.273,75.88,114.28,0.17,1012,2.7,20,0.8,9/26/2019,2:00:00,0,0
2019,9,26,2,30,23.4,0,0,0,0,19,0,0,0,0.273,76.34,108.01,0.17,1012,2.7,13,0.8,9/26/2019,2:30:00,0,0
2019,9,26,3,0,23.4,0,0,0,0,19.2,0,0,0,0.273,77.32,101.66,0.17,1012,2.6,6,0.8,9/26/2019,3:00:00,0,0
2019,9,26,3,30,23.5,0,0,0,0,19.2,0,0,0,0.272,76.86,95.26,0.17,1012,2.6,177,0.7,9/26/2019,3:30:00,0,0
2019,9,26,4,0,23.6,9,8,9,0,19.4,9,8,0,0.272,77.3,88.51,0.17,1013,2.6,348,0.7,9/26/2019,4:00:00,1,9
2019,9,26,4,30,24.2,52,187,76,0,19.4,52,187,0,0.272,74.57,82.34,0.17,1013,2.6,339,0.8,9/26/2019,4:30:00,1,76
2019,9,26,5,0,24.9,83,378,174,0,19.4,83,378,0,0.272,71.47,76.03,0.17,1013,2.6,330,0.9,9/26/2019,5:00:00,1,174
2019,9,26,5,30,25.8,105,507,280,0,19.4,105,507,0,0.271,67.76,69.78,0.17,1013,2.5,320,1.1,9/26/2019,5:30:00,1,280
2019,9,26,6,0,26.7,118,607,388,0,18.9,118,607,0,0.271,62.48,63.65,0.17,1013,2.5,309,1.3,9/26/2019,6:00:00,1,388
2019,9,26,6,30,27.5,131,671,490,0,18.9,131,671,0,0.271,59.63,57.69,0.17,1013,2.5,300,1.7,9/26/2019,6:30:00,1,490
2019,9,26,7,0,28.2,138,726,585,1,18.7,138,726,0,0.271,56.39,51.99,0.17,1013,2.5,290,2,9/26/2019,7:00:00,1,585
2019,9,26,7,30,28.8,145,760,667,1,18.7,145,760,0,0.271,54.47,46.65,0.17,1013,2.5,286,2.4,9/26/2019,7:30:00,1,667
2019,9,26,8,0,29.4,148,791,738,1,18.9,148,791,0,0.271,53.31,41.83,0.17,1013,2.5,283,2.8,9/26/2019,8:00:00,1,738
2019,9,26,8,30,29.7,154,809,793,2,18.9,384,208,0,0.271,52.4,37.73,0.17,1013,2.5,284,3.1,9/26/2019,8:30:00,1,548
2019,9,26,9,0,30,173,793,825,2,19.2,403,216,3,0.271,52.37,34.61,0.17,1012,2.5,285,3.5,9/26/2019,9:00:00,1,581
2019,9,26,9,30,30.1,174,799,846,2,19.2,412,229,0,0.271,52.08,32.77,0.17,1012,2.5,288,3.8,9/26/2019,9:30:00,1,605
2019,9,26,10,0,30.2,170,809,852,2,19.5,401,291,0,0.271,52.76,32.42,0.17,1012,2.5,292,4.1,9/26/2019,10:00:00,1,647
2019,9,26,10,30,30,169,803,837,2,19.5,402,256,3,0.271,53.37,33.62,0.17,1012,2.6,295,4.3,9/26/2019,10:30:00,1,615
2019,9,26,11,0,29.9,159,806,809,2,19.8,393,217,0,0.271,54.63,36.2,0.17,1012,2.6,299,4.5,9/26/2019,11:00:00,1,567
2019,9,26,11,30,29.6,155,791,762,2,19.8,336,356,0,0.271,55.57,39.9,0.17,1012,2.6,303,4.7,9/26/2019,11:30:00,1,610
2019,9,26,12,0,29.4,149,770,699,1,20,149,770,0,0.272,57.02,44.43,0.17,1012,2.6,307,4.8,9/26/2019,12:00:00,1,699
2019,9,26,12,30,28.9,143,742,624,0,20,143,742,0,0.272,58.68,49.57,0.17,1012,2.5,311,4.8,9/26/2019,12:30:00,1,624
2019,9,26,13,0,28.5,126,721,539,0,20.2,126,721,0,0.272,60.71,55.12,0.17,1012,2.5,315,4.8,9/26/2019,13:00:00,1,539
2019,9,26,13,30,27.9,116,667,440,0,20.2,116,667,0,0.272,62.86,60.98,0.17,1012,2.5,319,4.7,9/26/2019,13:30:00,1,440
2019,9,26,14,0,27.4,96,621,338,0,20.3,96,621,0,0.272,65.27,67.05,0.17,1012,2.5,323,4.6,9/26/2019,14:00:00,1,338
2019,9,26,14,30,26.7,81,519,231,1,20.3,81,519,0,0.272,67.99,73.26,0.17,1012,2.4,327,4.4,9/26/2019,14:30:00,1,231
2019,9,26,15,0,26.1,56,397,128,0,20.5,56,397,0,0.272,71.25,79.55,0.17,1012,2.4,331,4.2,9/26/2019,15:00:00,1,128
2019,9,26,15,30,25.5,28,157,39,0,20.5,28,157,0,0.272,73.82,85.84,0.17,1012,2.4,336,3.9,9/26/2019,15:30:00,1,39
2019,9,26,16,0,25,0,0,0,0,20.9,0,0,0,0.273,77.92,92.44,0.17,1012,2.3,340,3.5,9/26/2019,16:00:00,0,0
2019,9,26,16,30,24.7,0,0,0,0,20.9,0,0,0,0.272,79.32,98.86,0.17,1012,2.3,344,3.3,9/26/2019,16:30:00,0,0
2019,9,26,17,0,24.4,0,0,0,0,21.3,0,0,0,0.272,82.74,105.25,0.17,1013,2.3,349,3,9/26/2019,17:00:00,0,0
2019,9,26,17,30,24.2,0,0,0,0,21.3,0,0,0,0.272,83.73,111.57,0.17,1013,2.3,353,2.8,9/26/2019,17:30:00,0,0
2019,9,26,18,0,23.9,0,0,0,0,21.5,0,0,0,0.272,86.69,117.79,0.17,1013,2.3,357,2.5,9/26/2019,18:00:00,0,0
2019,9,26,18,30,23.7,0,0,0,0,21.5,0,0,0,0.272,87.73,123.85,0.17,1013,2.3,180,2.3,9/26/2019,18:30:00,0,0
2019,9,26,19,0,23.6,0,0,0,0,21.7,0,0,0,0.272,89.13,129.69,0.17,1013,2.3,4,2.1,9/26/2019,19:00:00,0,0
2019,9,26,19,30,23.4,0,0,0,0,21.7,0,0,0,0.272,90.21,135.18,0.17,1013,2.3,7,2,9/26/2019,19:30:00,0,0
2019,9,26,20,0,23.2,0,0,0,0,21.7,0,0,0,0.271,91.4,140.19,0.17,1013,2.3,10,1.9,9/26/2019,20:00:00,0,0
2019,9,26,20,30,23.1,0,0,0,0,21.7,0,0,0,0.271,91.95,144.49,0.17,1013,2.3,13,1.8,9/26/2019,20:30:00,0,0
2019,9,26,21,0,23,0,0,0,0,21.6,0,0,0,0.271,91.96,147.8,0.17,1013,2.3,15,1.7,9/26/2019,21:00:00,0,0
2019,9,26,21,30,22.9,0,0,0,0,21.6,0,0,0,0.271,92.43,149.78,0.17,1012,2.3,17,1.7,9/26/2019,21:30:00,0,0
2019,9,26,22,0,22.8,0,0,0,0,21.5,0,0,0,0.27,92.21,150.16,0.17,1012,2.3,19,1.6,9/26/2019,22:00:00,0,0
2019,9,26,22,30,22.8,0,0,0,0,21.5,0,0,0,0.27,92.21,148.89,0.17,1012,2.3,20,1.6,9/26/2019,22:30:00,0,0
2019,9,26,23,0,22.7,0,0,0,0,21.3,0,0,0,0.27,91.95,146.14,0.17,1012,2.3,21,1.6,9/26/2019,23:00:00,0,0
2019,9,26,23,30,22.7,0,0,0,0,21.3,0,0,0,0.27,91.95,142.25,0.17,1012,2.3,21,1.6,9/26/2019,23:30:00,0,0
2019,9,27,0,0,22.7,0,0,0,0,21.2,0,0,0,0.27,91.44,137.53,0.17,1012,2.4,23,1.6,9/27/2019,0:00:00,0,0
2019,9,27,0,30,22.7,0,0,0,0,21.2,0,0,0,0.27,91.44,132.23,0.17,1012,2.4,25,1.6,9/27/2019,0:30:00,0,0
2019,9,27,1,0,22.7,0,0,0,0,21.2,0,0,0,0.27,91.25,126.54,0.17,1012,2.4,26,1.6,9/27/2019,1:00:00,0,0
2019,9,27,1,30,22.6,0,0,0,0,21.2,0,0,0,0.27,91.8,120.58,0.17,1012,2.4,28,1.6,9/27/2019,1:30:00,0,0
2019,9,27,2,0,22.6,0,0,0,0,21.2,0,0,0,0.27,91.56,114.43,0.17,1012,2.4,29,1.6,9/27/2019,2:00:00,0,0
2019,9,27,2,30,22.6,0,0,0,0,21.2,0,0,0,0.27,91.56,108.15,0.17,1012,2.4,30,1.6,9/27/2019,2:30:00,0,0
